Grupa,Asistent,"Notă finală",Total,"Examen grilă final (maxim 10)","Total teste curs (maxim 10)","Test 1 (maxim 5)","Test 2 (maxim 5)","Test 3 (maxim 5)","Total teme (maxim 10)",Tema 0 (maxim 10),"Tema 1 (maxim 10)","Tema 2 (maxim 10)","Tema 3 (maxim 10)","Tema 4 (maxim 10)","Midterm practic (maxim 10)","Final practic (maxim 10)",Total laborator,Lab01,Lab02,Lab03,Lab04,Lab05,Lab06,Lab07,Lab08,Lab09,Lab10,Lab11,Lab12,Observații
311CA,SW,10.0,9.88,7.92,10,4.0,5.0,5.0,10,10.0,10.0,10.0,10.0,,9.0,8.0,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.5,10.0,6.0
311CA,SW,5.0,5.216,2.12,3.333333333,1.0,3.0,0.0,7.264,10.0,10.0,10.0,0.2,,3.7,4.0,10,10.0,6.0,10.0,8.5,10.0,10.0,10.0,6.0,10.0,6.0,10.0,6.0
311CA,SW,10.0,10.9475,9.79,10,5.0,5.0,4.0,10,10.0,10.0,12.0,10.0,5.5,12.0,10.7,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,17.5
311CA,SW,8.0,8.3175,7.13,10,4.0,5.0,3.0,5.12,10.0,10.0,10.0,-10.0,3.5,7.3,8.1,10,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.5,10.0,6.0
311CA,RB,10.0,10.87,10.67,10,5.0,5.0,4.0,10,10.0,10.0,10.0,10.0,3.5,8.7,11.2,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
311CA,SW,10.0,9.8075,8.13,10,3.0,4.0,5.0,10,10.0,10.0,12.0,10.0,,8.0,7.9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
312CA,EM,10.0,9.6675,6.67,7.5,4.0,3.0,2.0,10,10.0,10.0,12.0,10.0,,10.0,9.5,10,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,12.0
312CA,AJ,7.0,7.352,4.04,10,3.0,5.0,5.0,8.288,10.0,10.0,6.9,6.5,,6.7,4.4,10,10.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,4.0
312CA,AJ,10.0,9.9425,6.67,10,5.0,5.0,3.0,10,10.0,10.0,10.0,10.0,,10.0,9.1,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
312CA,EM,10.0,9.886,8.16,10,5.0,5.0,4.0,9.984,10.0,10.0,10.0,8.7,,9.0,7.8,10,10.0,6.0,10.0,10.0,9.5,10.0,10.0,8.0,10.0,7.0,10.0,10.5
312CA,AJ,8.0,8.076,6.5,6.666666667,2.0,4.0,2.0,9.504,10.0,10.0,8.5,8.7,,4.0,6.7,10,10.0,9.5,10.0,10.0,8.5,10.0,10.0,10.0,10.0,10.0,,4.0
312CA,EM,9.0,8.76,8.42,8.333333333,3.0,5.0,2.0,10,10.0,10.0,8.5,8.7,2.0,4.3,5.9,10,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,11.0
312CA,EM,8.0,7.8275,6.29,7.5,3.0,3.0,3.0,10,10.0,10.0,12.0,10.0,,5.3,4.4,10,10.0,6.0,10.0,10.0,9.5,8.0,10.0,8.0,10.0,7.0,10.0,8.0
312CA,EM,9.0,8.5025,6.13,7.5,2.0,4.0,3.0,10,10.0,10.0,12.0,8.0,,6.7,6.7,10,10.0,6.0,9.0,10.0,9.5,8.0,10.0,8.0,10.0,7.0,10.0,9.0
312CA,AJ,10.0,9.8875,6.55,9.166666667,5.0,4.0,2.0,10,10.0,10.0,10.0,8.7,2.0,9.0,9.9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.0
312CA,EM,9.0,9.042,5.34,10,5.0,5.0,3.0,8.608,10.0,10.0,7.9,6.5,,8.3,8.9,10,10.0,9.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0
312CA,EM,6.0,6.1025,5.17,8.333333333,3.0,4.0,3.0,4.64,10.0,10.0,12.0,-10.0,,2.0,4.8,10,10.0,8.0,9.0,10.0,9.5,8.0,10.0,8.0,10.0,7.0,10.0,7.0
312CA,AJ,10.0,10.415,8.46,10,3.0,5.0,4.0,10,10.0,10.0,12.0,10.0,,8.0,10.7,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0
312CA,AJ,10.0,9.5525,6.71,8.333333333,3.0,4.0,3.0,10,10.0,10.0,12.0,10.0,,9.0,8.9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,2.0
312CA,EM,8.0,7.81,4.04,10,3.0,4.0,5.0,10,10.0,10.0,12.0,10.0,,4.0,5.6,10,10.0,6.0,10.0,10.0,9.5,8.0,10.0,8.0,10.0,7.0,10.0,8.0
312CA,AJ,10.0,9.7075,6.83,9.166666667,4.0,5.0,2.0,10,10.0,10.0,12.0,9.4,,11.7,8.5,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,7.0
312CA,EM,7.0,7.0275,5.59,10,5.0,5.0,3.0,4.64,10.0,10.0,12.0,-10.0,,4.7,6.0,10,10.0,8.0,9.0,10.0,9.5,8.0,10.0,8.0,10.0,7.0,10.0,10.0
312CA,AJ,7.0,7.402,4.62,5,2.0,4.0,,9.728,10.0,10.0,9.2,8.7,,6.5,6.5,7.9,10.0,10.0,10.0,10.0,10.0,9.0,,10.0,10.0,,,
312CA,AJ,8.0,8.2675,5.59,10,2.0,5.0,5.0,8.48,10.0,8.5,7.5,8.0,,6.0,6.6,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
312CA,EM,10.0,9.8435,5.87,10,4.0,5.0,4.0,9.504,10.0,10.0,8.5,8.7,,10.0,10.2,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
312CA,AJ,8.0,7.9355,5.75,9.166666667,3.0,5.0,3.0,9.472,10.0,10.0,7.7,9.4,,4.8,5.1,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
312CA,AJ,7.0,7.353,4.42,5.833333333,3.0,3.0,1.0,9.792,10.0,10.0,9.4,8.7,,6.0,5.3,10,10.0,10.0,10.0,10.0,8.5,10.0,10.0,10.0,10.0,9.0,,7.0
312CA,EM,9.0,9.2575,7.83,10,4.0,5.0,4.0,10,10.0,10.0,12.0,10.0,,9.0,5.6,10,10.0,6.0,10.0,10.0,9.5,8.0,10.0,8.0,10.0,7.0,10.0,8.0
312CA,AJ,8.0,7.8525,3.59,10,3.0,5.0,4.0,7.52,10.0,7.5,7.7,5.8,,8.5,6.9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,1.0
312CA,AJ,9.0,8.537,6.58,8.333333333,3.0,4.0,3.0,9.248,10.0,10.0,9.4,7.0,,7.3,6.4,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,,7.0
312CA,AJ,10.0,10.01,7.34,8.333333333,3.0,5.0,2.0,10,10.0,10.0,12.0,10.0,,10.0,9.7,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,7.0
312CA,AJ,10.0,10.4,10.16,10,4.0,5.0,5.0,10,10.0,10.0,12.0,10.0,,9.0,8.0,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,7.0
312CA,EM,10.0,9.55,9.46,10,4.0,5.0,3.0,8.96,10.0,10.0,8.5,7.0,,9.7,5.9,10,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
312CA,AJ,9.0,9.4145,7.67,7.5,3.0,5.0,1.0,9.088,10.0,10.0,7.9,8.0,,10.0,8.4,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,1.0
312CA,EM,7.0,7.27,7.04,10,4.0,5.0,3.0,4.64,10.0,10.0,12.0,-10.0,,5.0,5.4,10,10.0,6.0,9.0,10.0,9.5,8.0,10.0,8.0,10.0,7.0,10.0,10.0
312CA,AJ,6.0,6.2235,4.59,7.5,2.0,4.0,3.0,7.584,10.0,7.5,6.7,7.0,,2.8,3.1,10,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,7.0
312CA,EM,10.0,9.655,7.76,10,4.0,5.0,4.0,9.28,10.0,10.0,8.5,8.0,,5.7,9.3,10,10.0,6.0,10.0,10.0,9.5,10.0,10.0,8.0,10.0,7.0,10.0,10.5
313CA,AJ,10.0,9.7025,7.41,10,5.0,5.0,5.0,10,10.0,10.0,12.0,10.0,,9.0,7.8,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0
313CA,AJ,6.0,6.046,4.04,2.5,,2.0,1.0,8.544,10.0,8.5,8.5,7.2,,6.0,3.7,10,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,9.0
313CA,AJ,9.0,8.8425,5.71,8.333333333,3.0,3.0,4.0,10,10.0,10.0,10.0,10.0,,5.9,8.3,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
313CA,SW,8.0,7.9375,5.25,9.166666667,2.0,5.0,4.0,10,10.0,10.0,10.0,10.0,,5.5,4.8,10,10.0,9.0,10.0,10.0,9.5,10.0,10.0,10.0,10.0,7.0,10.0,9.0
313CA,AJ,8.0,7.57,6.34,10,4.0,5.0,4.0,4.48,10.0,7.5,0.0,4.0,,8.9,5.9,10,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
313CA,AJ,10.0,9.915,7.76,9.166666667,5.0,2.0,4.0,10,10.0,10.0,12.0,10.0,,9.0,8.8,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,9.0
313CA,AJ,10.0,10.73,8.92,10,5.0,5.0,5.0,10,10.0,10.0,12.0,10.0,,10.0,10.2,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
313CA,AJ,7.0,7.175,5.5,5,3.0,2.0,1.0,9.6,10.0,10.0,7.5,10.0,,5.0,4.6,10,10.0,9.0,9.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,9.0
313CA,SW,10.0,9.57,6.96,10,5.0,4.0,5.0,10,10.0,10.0,12.0,10.0,,8.3,8.0,10,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,11.0
313CA,AJ,9.0,8.7775,5.41,10,4.0,4.0,4.0,10,10.0,10.0,10.0,10.0,,5.5,7.5,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
313CA,SW,8.0,7.925,6.0,5.833333333,1.0,4.0,2.0,10,10.0,10.0,10.0,10.0,,5.5,6.0,10,10.0,9.0,9.0,7.5,9.5,9.0,10.0,9.0,10.0,7.0,10.0,10.0
313CA,SW,10.0,10.33,9.3,10,2.0,5.0,5.0,10,10.0,10.0,12.0,10.0,,8.3,8.7,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
313CA,AJ,10.0,10.975,10.54,10,5.0,4.0,3.0,10,10.0,10.0,12.0,10.0,10.0,12.0,9.9,10,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,12.0
313CA,SW,8.0,8.29,6.08,8.333333333,3.0,4.0,3.0,10,10.0,10.0,10.0,10.0,,6.7,5.4,10,10.0,6.0,9.0,7.5,9.5,8.0,10.0,9.0,10.0,7.0,9.0,10.0
313CA,SW,10.0,9.84,8.16,10,4.0,5.0,4.0,10,10.0,10.0,12.0,10.0,,8.0,8.0,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,11.0
313CA,SW,10.0,10.6175,9.37,10,4.0,5.0,3.0,10,10.0,10.0,12.0,10.0,,9.0,9.5,10,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0
313CA,AJ,9.0,8.92,6.38,10,4.0,5.0,4.0,9.6,10.0,10.0,10.0,7.5,,8.0,6.5,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
313CA,SW,8.0,8.2475,5.29,7.5,3.0,4.0,2.0,10,10.0,10.0,10.0,10.0,,6.0,6.8,10,10.0,8.0,9.0,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
313CA,SW,9.0,9.28,9.04,10,4.0,5.0,4.0,10,10.0,10.0,10.0,10.0,,7.7,5.0,10,10.0,9.0,10.0,7.5,9.5,9.0,10.0,9.0,10.0,7.0,10.0,4.0
313CA,AJ,7.0,7.296,7.08,5,3.0,2.0,1.0,6.784,10.0,10.0,0.0,8.7,,6.3,5.8,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
313CA,AJ,6.0,5.977,4.04,2.5,1.0,,2.0,7.168,10.0,5.0,8.4,6.5,,4.0,5.6,10,10.0,8.0,7.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,8.0
313CA,AJ,8.0,8.1555,4.87,10,4.0,4.0,4.0,8.832,10.0,10.0,8.6,6.5,,7.3,6.0,10,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
313CA,AJ,9.0,8.7425,7.17,10,4.0,5.0,4.0,10,10.0,10.0,12.0,10.0,,8.0,4.6,10,10.0,10.0,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,9.0
313CA,SW,10.0,10.755,9.42,10,5.0,5.0,5.0,10,10.0,10.0,12.0,10.0,,9.0,11.1,10,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
313CA,AJ,6.0,6.368,3.42,2.5,2.0,,1.0,9.312,10.0,10.0,8.6,8.0,,4.6,5.4,10,10.0,8.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
313CA,SW,6.0,6.4925,4.59,6.666666667,1.0,5.0,2.0,9.6,,10.0,10.0,10.0,,2.0,3.0,9.95,10.0,6.0,7.0,7.5,7.5,9.0,9.0,8.5,10.0,7.0,9.0,9.0
313CA,SW,8.0,8.1975,6.29,10,3.0,4.0,5.0,10,10.0,10.0,10.0,10.0,,5.0,4.5,10,10.0,9.0,,10.0,9.5,10.0,10.0,10.0,10.0,7.0,10.0,9.0
313CA,SW,7.0,7.375,5.34,7.5,1.0,5.0,3.0,10,10.0,10.0,10.0,10.0,,5.4,3.5,10,10.0,10.0,9.0,8.5,9.5,10.0,10.0,10.0,10.0,7.0,10.0,10.0
313CA,SW,7.0,6.955,7.76,6.666666667,2.0,3.0,3.0,6.72,10.0,10.0,8.5,,,4.0,3.8,9.85,10.0,8.0,10.0,,7.5,10.0,10.0,9.0,10.0,7.0,10.0,7.0
313CA,SW,8.0,7.8325,4.83,8.333333333,4.0,4.0,2.0,10,10.0,10.0,10.0,10.0,,4.5,5.7,10,10.0,9.0,9.0,7.5,9.5,9.0,10.0,9.0,10.0,7.0,10.0,10.0
313CA,AJ,9.0,8.605,4.66,10,4.0,5.0,3.0,10,10.0,10.0,12.0,10.0,,5.4,7.6,10,10.0,10.0,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,12.0
314CA,EM,9.0,8.6,5.2,10,3.0,5.0,4.0,10,10.0,10.0,10.0,9.4,,6.0,6.8,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,9.0
314CA,SW,6.0,5.722,5.08,4.166666667,0.0,3.0,2.0,4.608,0.0,0.0,6.9,7.5,,,6.7,10,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
314CA,EM,9.0,8.527,6.92,9.166666667,4.0,4.0,3.0,9.088,10.0,10.0,7.9,8.0,,8.0,5.4,10,10.0,8.0,9.0,8.5,10.0,10.0,10.0,8.0,10.0,7.0,10.0,9.0
314CA,EM,8.0,9.3275,8.21,10,4.0,5.0,4.0,10,10.0,10.0,10.0,6.5,7.0,10.0,5.1,10,10.0,10.0,10.0,7.5,10.0,10.0,10.0,8.0,10.0,10.0,10.0,7.0
314CA,SW,9.0,8.625,6.0,10,3.0,5.0,4.0,9.92,10.0,10.0,8.5,8.0,2.0,6.2,6.1,10,10.0,10.0,9.0,10.0,9.5,10.0,10.0,10.0,10.0,7.0,10.0,9.0
314CA,SW,10.0,10.625,8.5,10,4.0,5.0,4.0,10,10.0,10.0,12.0,9.4,,10.0,10.0,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0
314CA,EM,6.0,6.336,4.32,5,1.0,2.0,3.0,8.704,10.0,10.0,7.7,7.0,,2.3,4.5,9.75,10.0,8.0,9.0,4.0,6.5,8.0,10.0,8.0,10.0,7.0,10.0,7.0
314CA,SW,10.0,9.5875,8.25,10,5.0,5.0,3.0,10,10.0,10.0,10.0,10.0,,8.0,6.9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
314CA,EM,10.0,9.845,7.58,10,5.0,4.0,3.0,10,10.0,10.0,12.0,8.7,,9.0,8.2,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,11.0
314CA,SW,8.0,8.0025,6.79,10,4.0,5.0,4.0,7.04,10.0,7.5,5.0,7.0,,3.7,6.7,10,10.0,6.0,10.0,10.0,9.5,10.0,10.0,10.0,10.0,7.0,10.0,7.0
314CA,SW,10.0,9.745,7.08,9.166666667,3.0,4.0,4.0,10,10.0,10.0,10.0,10.0,,10.0,8.4,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.0
314CA,EM,8.0,8.3135,6.25,10,3.0,4.0,5.0,9.984,10.0,10.0,10.0,8.7,,4.3,5.3,10,10.0,7.0,10.0,7.5,8.5,9.0,10.0,8.0,10.0,7.0,10.0,9.0
314CA,SW,10.0,10.4195,8.75,10,3.0,4.0,5.0,9.728,10.0,10.0,8.5,9.4,,9.0,9.6,10,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,7.0
314CA,SW,9.0,8.9475,8.09,10,3.0,5.0,4.0,10,10.0,10.0,10.0,10.0,,,7.7,10,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
314CA,EM,10.0,10.32,8.88,10,5.0,5.0,3.0,10,10.0,10.0,12.0,10.0,10.0,6.0,10.5,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
314CA,EM,10.0,10.22,7.88,10,4.0,5.0,4.0,10,10.0,10.0,10.0,10.0,,7.5,12.0,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
314CA,EM,10.0,10.3325,8.79,10,4.0,5.0,5.0,10,10.0,10.0,12.0,10.0,,6.6,9.9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,11.0
314CA,SW,8.0,8.3485,4.59,10,3.0,5.0,5.0,9.504,10.0,10.0,9.2,8.0,,6.0,6.9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
314CA,SW,10.0,10.6135,9.21,10,5.0,5.0,3.0,9.344,10.0,10.0,8.5,8.2,,10.0,9.9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
314CA,SW,10.0,10.0475,9.09,10,4.0,5.0,5.0,10,10.0,10.0,10.0,10.0,,9.0,7.5,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
314CA,EM,10.0,10.9125,9.75,10,4.0,5.0,4.0,10,10.0,10.0,10.0,10.0,,12.0,9.9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
314CA,SW,8.0,7.6545,5.87,6.666666667,1.0,3.0,4.0,8.288,10.0,10.0,6.9,6.5,,5.9,6.1,10,10.0,9.0,9.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,6.0
314CA,EM,9.0,9.0025,7.83,9.166666667,4.0,3.0,4.0,9.6,10.0,10.0,10.0,7.5,,7.2,6.2,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,9.0
314CA,EM,6.0,6.419,2.66,4.166666667,0.0,3.0,2.0,7.616,10.0,10.0,7.6,3.7,,6.0,6.5,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
314CA,EM,10.0,10.2025,7.71,10,5.0,4.0,5.0,10,10.0,10.0,12.0,10.0,,9.0,9.5,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
314CA,EM,5.0,5.408,4.0,7.5,3.0,4.0,2.0,5.632,10.0,0.0,6.1,9.0,,,3.5,10,10.0,9.0,9.0,8.5,8.5,8.0,10.0,8.0,10.0,7.0,10.0,11.0
